# Simulated Mandible data file for batch processing
# timestamp: 2021-05-20 08:20:46
# DCF
# ------------------------

"Prothorax.width","Mandible.length"
1217.30259631812,535.815692391517
1306.32565785104,392.264759329691
1297.24293419288,488.120304150734
1270.41383838411,572.238625791157
1147.14163895994,422.744731570244
1146.10426701473,550.593770092552
1245.85505697131,470.844628890592
1119.99143204424,496.481613137698
1251.19315411932,493.944508868609
1269.95077229134,365.323567978966
1242.24513139212,401.20028321472
1073.54231923713,405.992925081797
1381.5195624444,491.721651454118
1337.99486234522,536.600848141249
1260.030024142,430.286172437515
1230.06816723768,545.4688842227
1186.64480064091,481.038111773459
1168.95356898483,533.204816505605
1197.98048701154,407.576684735121
1266.14705606179,440.553167289418
1375.98142932405,585.48538488058
1351.49246460906,455.814194007208
1194.29501643596,615.666422455233
1309.99184230932,496.289485107996
1210.68339805691,532.090031021403
1176.5017303645,560.557037219505
1251.0597136562,488.687567657233
1302.05576146247,538.181633925689
1249.30089680681,339.138210770013
1435.82460193209,565.695473691647
1254.96802743187,466.356061053268
1192.0785918518,585.229729100432
1188.64208169852,485.600835730623
1336.27288183814,417.132409740317
1358.7937846975,505.792911223081
1281.52558174903,477.724483542435
1339.73479682313,407.498838676145
1188.88939028225,454.396031323751
1176.6150729994,410.693897249711
1191.46499179007,392.219577661905
1341.65257816773,477.865129566277
1149.47071286448,473.87427859574
1175.50087687302,411.189931000979
1296.32219373476,475.455024924837
1301.13193601302,502.75564903391
1324.32061286704,400.58392565682
1230.00845663471,539.186336992138
1300.11362592749,371.688779927515
1103.77493513577,465.601110975669
1245.7407902145,560.844571199642
1374.59258057797,429.464734486212
1290.72914974711,400.117273523489
1268.13736934185,470.159078037488
1432.24286573813,490.376407931329
1383.3359634056,455.211765700104
1115.62622283044,492.982327007874
1233.65481841794,443.825737780859
1217.92446633758,435.777739838285
1205.72603887678,369.460767362766
1272.15601950885,495.146187289156
1230.2607594872,421.428299633127
1366.09356899613,537.89261525123
1373.37624802731,468.101154814595
1283.82867065891,519.697818682914
1185.33778745715,349.040610510836
1114.29064813591,490.729613399665
1284.5250297021,527.28587481992
1193.42927815926,392.312622833593
1250.40632123984,610.020682572564
1318.91530260439,470.045986558285
1191.64998319709,593.655249264152
1178.546849017,479.056240796161
1238.71957187126,467.987268205779
1292.47584949677,500.862189264587
1206.90675256328,386.38436177829
1073.28283285965,571.718822526465
1378.9989411566,500.750969436382
1218.55217818398,477.181597316513
1277.41872451341,570.214051335474
1356.0855008829,445.786708840393
1171.51091298017,541.646468361782
1244.63348301713,472.00757210542
1363.65458551603,453.385795758829
1365.64166209093,468.112063194004
1222.00702503504,540.979782350309
1274.93218393637,378.304468325201
1097.34086710915,426.997059276955
1205.70388396238,507.112305316786
1292.49170685709,512.139347929586
1237.40805707574,581.485028161365
1243.66276519974,479.731896604068
1211.3443497124,383.838774754037
1317.27006278157,509.457194786508
1348.41277207285,470.925478142755
1305.89805542398,423.012464046027
1248.83146132702,426.530540053147
1328.75016512446,524.607226706745
1206.27431895643,493.790538081768
1244.74323179122,383.73646205149
1298.77387096816,544.353891308429
1263.51518304514,529.486108180586
1214.83243648947,578.922854032883
1290.73389387529,525.269689441709
1267.23360066433,444.013478894045
1201.3364043349,481.789654725306
1299.27139492035,565.795737763539
1374.91712945377,448.192486529878
1233.2487985545,596.598769543335
1307.31185085848,456.791097756322
1268.99060607284,680.282315828851
