# Simulated Mandible data file for batch processing
# timestamp: 2021-05-20 08:20:46
# DCF
# ------------------------

"Prothorax.width","Mandible.length"
1192.91026648671,448.200395957508
1312.17971775866,503.293887382598
1335.37891000545,454.870990601571
1283.47870408676,509.253441307608
1355.2274949993,473.518876400408
1299.33238971049,433.597212588294
1316.61861033989,421.348976804694
1340.28284045036,392.46947391026
1289.67858140806,510.054262837446
1364.70942956817,543.563089027228
1211.97293246409,522.129091374545
1212.12469761792,606.501090791149
1293.99977879428,555.4559571635
1207.3090951061,583.531188193518
1195.7388571338,491.230345494401
1222.85450284877,558.555736422661
1267.60213185836,433.026612006511
1230.53049233356,495.446021703758
1265.95527456347,467.233419564389
1263.46325349001,491.546902878082
1424.74117513851,461.849034912595
1396.07483229787,397.349391325711
1324.59271018947,479.549651090703
1244.1349540217,550.409571749936
1185.99704409313,501.35094317699
1424.11457078479,490.580895154043
1285.0657919223,500.802277895947
1290.3480462085,360.637366024895
1260.41383546298,501.803510367595
1184.11588332429,426.161237953471
1189.75864268383,491.45809798302
1270.95082008839,558.281446981683
1324.31747286217,520.179154775444
1367.47732376662,445.963165221048
1320.01982444276,348.960722806172
1231.92326146333,508.052981210627
1131.30859654406,379.628953390388
1368.12179359703,537.918525106104
1412.85422206154,484.909734056318
1480.32746450873,348.540286519827
1236.35151476647,548.974041152113
1168.17247383964,562.147322220743
1238.44906360905,549.80793019391
1355.07728035746,519.79560755996
1301.30407199345,427.254950843235
1227.30633509845,437.141330780481
1201.75264672095,562.306357613932
1322.68664802091,487.913430065931
1366.8591370086,478.172903887136
1435.529920197,403.396809670985
1157.00517139544,572.30129086613
1323.06305031302,486.201044236192
1231.19068894828,409.11638857147
1333.90345444476,512.055628600486
1245.46897835527,487.712731961801
1238.82767517109,421.714098575257
1267.69272221399,593.07098135252
1319.5574986453,646.565685546502
1367.8518860907,429.679507423871
1158.44586941409,417.325976613814
1261.13481015253,465.263698533324
1411.52039499017,523.593122814981
1166.85433702792,388.580699916911
1284.73498008723,531.853369630027
1260.85717872931,549.795957535263
1107.55067157794,567.874840878813
1258.31466118389,332.333537146521
1270.55969694111,486.508120260842
1293.55411581573,561.058295047149
1303.20636479237,450.482721304186
1205.48898086297,445.047030919641
1328.82151008504,522.00474131501
1431.55378622063,443.938182240438
1273.52558907418,461.433161640469
1347.53104261325,421.511311732643
1173.71549007016,458.81560305719
1161.79363389838,402.784500198473
1177.88559693027,534.320975866472
1417.52059994255,460.164616669763
1387.92900477595,462.045138398977
1156.02756656946,470.23043938313
1239.42308402377,493.625873968034
1298.88652976083,582.164182555543
1269.96402068624,532.982808806726
1198.61742272245,511.93027295043
1152.81248597868,436.239522476232
1153.63205344776,411.530751550433
1246.98889181121,506.381494464539
1333.11354586191,362.906879047283
1276.71742241627,449.227299422072
1411.50699879093,531.479463613196
1235.98486506691,386.583925361112
1081.35541476552,478.636590434995
1175.55246147289,426.608087382686
1295.65438000375,508.528552430436
1280.78761731019,544.170718612445
1181.19405795224,430.679643585037
1278.44098003275,449.439316846905
1379.6350217377,471.220964137991
1293.03699084922,423.828490090073
1209.03719289539,567.096174538078
1155.63994142293,528.961215219403
1271.14468760244,525.199119966501
1116.35347705955,542.906486894212
1452.64574036942,491.676745350105
1281.63866824866,510.831261141735
1310.57221127026,470.268514534326
1215.11254244471,540.196929576597
1267.96094772515,578.499725831271
1288.08517526713,488.487577865105
1268.39383564195,443.973399924747
1064.55973460023,379.849676614066
1193.33930698856,554.474471164903
1315.83124866174,496.544839226861
1163.79172841821,501.824588243698
1226.42447272931,560.013245155658
1263.96176804905,531.398701476123
1319.87819934131,595.670190120302
