# Simulated Mandible data file for batch processing
# timestamp: 2021-05-20 08:20:46
# DCF
# ------------------------

"Prothorax.width","Mandible.length"
1303.24818497533,438.417188229076
1166.49463689734,379.608554758419
1318.28685117943,526.714289962654
1293.79013361315,372.307883776782
1232.41158546822,594.018842369677
1327.40504465092,467.8848633209
1249.09863646543,534.236614660882
1290.4474468761,449.644189764154
1298.65313890798,449.993640024719
1166.15161194928,514.563335236424
1243.89448433062,442.643151351842
1231.75168781663,478.80220937153
1285.99649009386,437.497867560204
1068.97477042503,413.529108124617
1251.73422719944,485.422393542755
1349.35943204656,506.682434683175
1347.36852586033,492.593658744652
1207.96540821701,572.682270115856
1391.19575773279,499.412371937248
1259.97678618169,514.984232051721
1375.40043904307,475.648380306727
1230.71956461869,354.129576581119
1345.74080439331,446.848845083125
1322.35997219339,530.10786873338
1275.28492814977,459.898872638651
1175.58009457087,452.34878305223
1309.08007079269,477.445768286074
1213.64512760727,434.024084010671
1071.13964035525,485.500896842502
1096.29082012493,418.895311904413
1441.72364039473,432.833129014044
1311.91465428403,406.348332673679
1278.83277331338,564.536602364664
1278.14180505704,522.337627409596
