# Simulated Mandible data file for batch processing
# timestamp: 2021-05-20 08:20:46
# DCF
# ------------------------

"Prothorax.width","Mandible.length"
1277.78533847122,547.775048116602
1181.12695187504,523.322358933449
1272.9708310023,344.286591476529
1254.49244039255,544.703289752192
1253.19359697233,495.322350276577
1212.08165035214,482.446886224497
1261.37406819206,435.41055194058
1178.53013334266,386.106028609749
1206.53456158536,441.1083559217
1271.20162150879,492.427056280514
1255.67756712993,490.030868518738
1458.43062265373,498.464493864889
1296.88352305782,516.747749903148
1257.15339748741,512.146450146239
1355.07669659845,460.658613348986
1389.80423728956,453.387650875752
1191.24910076617,482.799185546344
1335.79034032413,456.968447228453
1325.3131601391,391.423294347056
1325.10968843768,389.2842870264
1221.77617678423,552.347588403172
1250.27061007133,398.608767700376
1266.13195315519,538.830442400798
1201.00659422154,439.708100070691
1289.48563230962,453.584660510737
1239.73336154788,485.283064636215
1156.15641559443,504.265338079094
1144.99087973272,488.808851820436
1323.59854111476,520.792737665783
1309.67300487851,498.597204355998
1312.06789183236,500.944934973294
1257.47150390473,506.938782563187
1309.42548787102,615.670919521561
1396.75709406764,406.374416787897
1380.42940259575,478.003228015729
1350.81950637932,561.212079518166
1291.31916969671,430.823127658625
1295.50731216793,490.415221761401
1138.29760028563,422.251731803065
1231.79395578326,353.260848974672
1291.30876015652,478.51847441779
1229.47488644458,571.420330880731
1458.32645385458,540.588972504024
1223.49770746674,543.345312490462
1145.07875798676,476.970185526428
1290.09198334071,502.875282623215
1248.69484126825,518.383352213678
1266.40381003134,428.77714444295
1277.58711865422,537.602205273346
1270.93761408168,633.860219373284
1286.86983300589,439.447658519077
1108.72131500532,505.617037024741
1457.73259611875,564.842605866579
1387.93544315738,388.074284654589
1295.49153922802,488.179783953407
1163.12199262083,500.870074593691
1254.95139471893,513.487423637306
1287.43996254391,517.543162799709
1185.87625139362,491.752885726157
1168.23489926678,509.360429045803
1342.69340609328,485.179362740543
1312.99630737624,477.080159348821
1282.63768750495,517.152259642836
1321.97701304249,424.361521584448
1360.56616445574,372.944804962049
1282.34147417713,555.825505969051
1150.05247009022,488.420869683184
1257.05341386216,547.864368503857
1249.26697853451,475.383776983976
1320.14412223477,568.369165854151
1237.2905509697,489.938550179764
1303.2283853653,387.065689022656
1177.0728985933,398.796022003744
1243.69900418794,509.874379843508
1274.52416643641,451.987102276565
1324.54783254867,480.604460733308
1184.66786318032,510.775838668403
1237.65456979038,351.371123361589
1373.87028426264,427.857420147956
1395.91658735742,571.575051054727
1286.02661120554,594.398924827016
1207.86949537189,419.295936434934
1224.02110484276,423.324558822669
1303.15028270494,466.992561310571
1187.54033878819,524.14912587301
1329.95141677282,471.69097789962
1207.8613901318,511.06322864193
1248.35771540109,405.938974123763
1411.16454268504,533.983998750981
1303.51541350605,542.746173439374
1336.45482877312,564.922646517811
1305.67839673777,444.624841897366
1479.96710971529,547.054141529364
1191.06548258285,548.847455269397
1310.58150750839,568.715238116321
1334.45934248444,478.231624798723
1414.0125584265,438.784003918163
1207.39070000037,597.883297709085
1244.77171128781,450.424778684685
1295.08811146193,431.310009530384
1229.73091637041,465.557000850826
1400.70893308682,431.824582211606
1306.84559336686,443.22385425993
1435.7035497491,430.477673351305
1346.95480890608,454.676089984506
1161.70938423803,526.208412278069
1287.15406002463,482.758310488024
1190.27010179302,409.234724155105
1365.66883229644,307.136012377137
1189.607461741,507.621885803527
1185.05456912059,427.246726336048
1303.22691010602,452.505984466579
1206.00242468565,505.769206788025
1311.75463987923,429.20059347867
1290.82209097002,581.817210715867
1172.72937454509,512.50822657527
1353.60828259176,413.996607487438
1277.62525028387,395.592733379761
1277.02714676094,417.430856386621
